run_id,symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,units,data_kind,equity,free_spot,free_futures,debt,status,partial_day,BTCUSDT_average,BTCUSDT_collateral,BTCUSDT_fees,BTCUSDT_funding,BTCUSDT_liquidation_fees,BTCUSDT_mark,BTCUSDT_realized_futures,BTCUSDT_realized_spot,BTCUSDT_short,BTCUSDT_slippage,BTCUSDT_spot,BTCUSDT_spot_cost,BTCUSDT_spot_price,ETHUSDT_average,ETHUSDT_collateral,ETHUSDT_fees,ETHUSDT_funding,ETHUSDT_liquidation_fees,ETHUSDT_mark,ETHUSDT_realized_futures,ETHUSDT_realized_spot,ETHUSDT_short,ETHUSDT_slippage,ETHUSDT_spot,ETHUSDT_spot_cost,ETHUSDT_spot_price
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641081599999999999,2022-01-01T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,47720.24376190,0,0,0,0,0,0,47722.99000000,0,0,0,0,0,3762.80327718,0,0,0,0,0,0,3764.65000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641167999999999999,2022-01-02T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,47320.47206119,0,0,0,0,0,0,47317.04000000,0,0,0,0,0,3828.96000000,0,0,0,0,0,0,3831.22000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641254399999999999,2022-01-03T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,46423.15000000,0,0,0,0,0,0,46423.68000000,0,0,0,0,0,3762.03000000,0,0,0,0,0,0,3763.85000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641340799999999999,2022-01-04T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,45867.43685027,0,0,0,0,0,0,45862.94000000,0,0,0,0,0,3790.57554155,0,0,0,0,0,0,3790.30000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641427199999999999,2022-01-05T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,43420.27000000,0,0,0,0,0,0,43450.00000000,0,0,0,0,0,3536.52011025,0,0,0,0,0,0,3538.80000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641513599999999999,2022-01-06T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,43123.16000000,0,0,0,0,0,0,43128.29000000,0,0,0,0,0,3409.29155434,0,0,0,0,0,0,3411.08000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641599999999999999,2022-01-07T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,41549.82000000,0,0,0,0,0,0,41553.30000000,0,0,0,0,0,3195.06000000,0,0,0,0,0,0,3196.55000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641686399999999999,2022-01-08T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,41698.80473238,0,0,0,0,0,0,41703.04000000,0,0,0,0,0,3082.47000000,0,0,0,0,0,0,3083.28000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641772799999999999,2022-01-09T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,41843.21000000,0,0,0,0,0,0,41858.61000000,0,0,0,0,0,3149.66768677,0,0,0,0,0,0,3150.75000000
run_8f497f6f609b074f796e043f,PORTFOLIO,conditional,True,1641859199999999999,2022-01-10T23:59:59.999999999Z,"{""BTCUSDT_average"":""USDT per base asset unit"",""BTCUSDT_collateral"":""USDT"",""BTCUSDT_fees"":""USDT"",""BTCUSDT_funding"":""USDT"",""BTCUSDT_liquidation_fees"":""USDT"",""BTCUSDT_mark"":""USDT per base asset unit"",""BTCUSDT_realized_futures"":""USDT"",""BTCUSDT_realized_spot"":""USDT"",""BTCUSDT_short"":""base asset units"",""BTCUSDT_slippage"":""USDT"",""BTCUSDT_spot"":""base asset units"",""BTCUSDT_spot_cost"":""USDT"",""BTCUSDT_spot_price"":""USDT per base asset unit"",""ETHUSDT_average"":""USDT per base asset unit"",""ETHUSDT_collateral"":""USDT"",""ETHUSDT_fees"":""USDT"",""ETHUSDT_funding"":""USDT"",""ETHUSDT_liquidation_fees"":""USDT"",""ETHUSDT_mark"":""USDT per base asset unit"",""ETHUSDT_realized_futures"":""USDT"",""ETHUSDT_realized_spot"":""USDT"",""ETHUSDT_short"":""base asset units"",""ETHUSDT_slippage"":""USDT"",""ETHUSDT_spot"":""base asset units"",""ETHUSDT_spot_cost"":""USDT"",""ETHUSDT_spot_price"":""USDT per base asset unit"",""data_kind"":""identifier, label or count as column indicates"",""debt"":""USDT"",""equity"":""USDT"",""free_futures"":""USDT"",""free_spot"":""USDT"",""funding_filter_enabled"":""boolean"",""partial_day"":""boolean"",""run_id"":""identifier, label or count as column indicates"",""status"":""identifier, label or count as column indicates"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC""}",historical_assumptions,10000,10000,0,0,complete,False,0,0,0,0,0,41816.76959063,0,0,0,0,0,0,41838.79000000,0,0,0,0,0,3082.52843393,0,0,0,0,0,0,3084.07000000
